'399006'	创业板指	日线
日期	开盘	最高	最低	收盘	成交量	成交额	MA1	MA2	MA3	MA4	MA5	MA6		MA1	MA2	MA3	DDX	DDX1	DDX2	DDX3		
2016/11/11	2143.58	2147.11	2125.49	2147.11	44124776.00	102156664832	2138.974	2147.589	2166.723	2168.857	2173.819	2169.064	44124776	38488116	38217196	37415684	0	0	0	0		1
2016/11/14	2146.83	2175.25	2146.83	2161.69	46558864.00	109741744128	2145.252	2147.782	2166.415	2170.15	2174.79	2169.733	46558864	40777164	39700644	38005868	0	0	0	0		1
2016/11/15	2161.57	2179.30	2152.38	2179.30	43229680.00	99672965120	2151.052	2148.067	2165.473	2171.433	2175.715	2171.056	43229680	42670128	40536372	38475816	0	0	0	0		1
2016/11/16	2187.50	2208.98	2182.12	2182.47	51659092.00	113829429248	2162.778	2151.674	2165.351	2172.861	2175.536	2172.265	51659092	44629544	41803016	39273620	0	0	0	0		1
2016/11/17	2176.12	2176.12	2157.54	2163.04	36753520.00	81920589824	2166.722	2152.66	2163.84	2173.423	2174.901	2173.08	36753520	44465188	41091680	39151636	0	0	0	0		1
2016/11/18	2164.71	2170.79	2155.23	2157.96	32671432.00	78249877504	2168.892	2153.933	2162.688	2173.692	2174.064	2173.578	32671432	42174516	40331316	38704380	0	0	0	0		1
2016/11/21	2156.46	2162.37	2147.05	2152.60	34743224.00	86720847872	2167.074	2156.163	2160.278	2171.829	2173.248	2174.22	34743224	39811388	40294276	38565256	0	0	0	0		1
2016/11/22	2156.52	2177.65	2146.62	2177.65	41202112.00	107157053440	2166.744	2158.898	2159.15	2170.722	2172.799	2175.14	41202112	39405876	41038004	38924816	0	0	0	0		1
2016/11/23	2182.10	2191.26	2163.00	2165.71	49392912.00	118245466112	2163.392	2163.085	2158.211	2169.256	2172.771	2175.804	49392912	38952640	41791092	39398092	0	0	0	0		1
2016/11/24	2159.61	2172.18	2142.95	2146.63	39967956.00	94879694848	2160.11	2163.416	2156.418	2167.192	2172.312	2176.444	39967956	39595528	42030356	39793580	0	0	0	0		1
2016/11/25	2145.97	2167.53	2123.74	2167.53	41598644.00	99075047424	2162.024	2165.458	2156.523	2166.302	2171.901	2177.352	41598644	41380968	41777744	39997468	0	0	0	0		1
2016/11/28	2172.97	2175.51	2159.73	2166.05	35057824.00	86536216576	2164.714	2165.894	2156.838	2166.241	2171.658	2177.404	35057824	41443888	40627640	40164144	0	0	0	0		1
2016/11/29	2161.78	2178.19	2153.72	2160.35	40323864.00	90413555712	2161.254	2163.999	2156.033	2164.982	2171.168	2177.334	40323864	41268240	40337056	40436716	0	0	0	0		1
2016/11/30	2157.54	2201.56	2155.24	2183.05	41888076.00	96636837888	2164.722	2164.057	2157.865	2164.92	2170.999	2177.288	41888076	39767272	39359956	40581488	0	0	0	0		1
2016/12/01	2181.73	2188.09	2175.50	2181.93	34102656.00	83035422720	2171.782	2165.946	2159.303	2164.542	2170.772	2177.096	34102656	38594212	39094872	40093276	0	0	0	0		1
2016/12/02	2180.39	2186.69	2143.21	2143.45	38481896.00	91440881664	2166.966	2164.495	2159.214	2163.29	2169.967	2176.63	38481896	37970864	39675916	40003616	0	0	0	0		1
2016/12/05	2129.25	2162.30	2124.75	2143.88	30341460.00	71489011712	2162.532	2163.623	2159.893	2161.393	2169.343	2176.19	30341460	37027592	39235740	39765008	0	0	0	0		1
2016/12/06	2149.75	2156.69	2121.25	2122.26	28738656.00	68273397760	2154.914	2158.084	2158.491	2158.795	2168.533	2175.654	28738656	34710548	37989396	39513700	0	0	0	0		1
2016/12/07	2123.55	2134.99	2116.54	2134.99	26993264.00	64602402816	2145.302	2155.012	2159.049	2157.145	2167.738	2176.323	26993264	31731586	35749428	38770260	0	0	0	0		1
2016/12/08	2135.79	2136.26	2114.04	2114.71	29346544.00	69894676480	2131.858	2151.82	2157.618	2154.886	2165.936	2176.793	29346544	30780364	34687288	38358824	0	0	0	0		1
2016/12/09	2114.45	2118.63	2097.09	2099.89	29318900.00	72802418688	2123.146	2145.056	2155.257	2152.701	2164.066	2176.552	29318900	28947764	33459314	37618528	0	0	0	0		1
2016/12/12	2095.58	2096.40	1981.17	1984.39	45320516.00	98589941760	2091.248	2126.89	2146.392	2146.855	2160.082	2175.577	45320516	31943576	34485584	37556612	0	0	0	0		1
2016/12/13	1982.08	1995.35	1961.91	1985.04	30454872.00	65404301312	2063.804	2109.359	2136.679	2140.475	2156.449	2174.428	30454872	32286820	33498684	36917872	0	0	0	0		1
2016/12/14	1982.98	1988.46	1958.04	1963.08	26826274.00	59922038784	2029.422	2087.362	2125.709	2134.364	2153.408	2173.124	26826274	32253422	31992504	35676232	0	0	0	0		1
2016/12/15	1957.71	1991.32	1956.55	1975.85	26921236.00	59878690816	2001.65	2066.754	2116.35	2128.453	2150.574	2172.156	26921236	31768360	31274362	35184616	0	0	0	0		1
2016/12/16	1977.86	2005.28	1972.22	1998.11	26396376.00	58833055744	1981.294	2052.22	2108.357	2123.549	2148.134	2170.933	26396376	31183854	30065810	34870864	0	0	0	0		1
2016/12/19	1995.00	1995.00	1976.77	1980.41	23412762.00	51680845824	1980.498	2035.873	2099.748	2118.553	2145.053	2169.624	23412762	26802304	29372940	34304340	0	0	0	0		1
2016/12/20	1981.69	1989.99	1974.93	1982.30	22915612.00	50798395392	1979.95	2021.877	2089.98	2112.953	2142.118	2168.416	22915612	25294452	28790636	33390016	0	0	0	0		1
2016/12/21	1987.76	1996.10	1985.05	1991.70	24556540.00	54142332928	1985.674	2007.548	2081.28	2108.548	2139.278	2166.748	24556540	24840506	28546964	32148196	0	0	0	0		1
2016/12/22	1993.04	1993.04	1978.74	1986.27	22576232.00	49651372032	1987.758	1994.704	2073.262	2103.313	2136.242	2164.827	22576232	23971504	27869932	31278610	0	0	0	0		1
2016/12/23	1987.73	1992.21	1964.23	1964.54	24758644.00	54365945856	1981.044	1981.169	2063.113	2097.228	2133.042	2162.784	24758644	23643958	27413906	30436610	0	0	0	0		1
2016/12/26	1959.19	1974.01	1933.52	1974.01	25822442.00	55096393728	1979.764	1980.131	2053.51	2090.972	2130.561	2160.669	25822442	24125894	25464100	29974842	0	0	0	0		1
2016/12/27	1972.51	1977.31	1968.57	1968.62	24282864.00	51573645312	1977.028	1978.489	2043.924	2083.949	2127.691	2158.647	24282864	24399344	24846898	29172792	0	0	0	0		1
2016/12/28	1968.15	1971.51	1954.96	1957.15	24099892.00	48942374912	1970.118	1977.896	2032.629	2076.438	2124.65	2156.218	24099892	24308014	24574260	28283382	0	0	0	0		1
2016/12/29	1956.72	1971.94	1955.62	1959.24	24144412.00	50721804288	1964.712	1976.235	2021.495	2069.645	2121.534	2153.828	24144412	24621650	24296578	27785470	0	0	0	0		1
2016/12/30	1961.22	1964.70	1952.68	1962.06	23751792.00	49725046784	1964.216	1972.63	2012.425	2063.115	2118.403	2151.499	23751792	24420280	24032120	27048964	0	0	0	0		1
2017/01/03	1965.04	1971.91	1959.14	1963.26	23801780.00	49977696256	1962.066	1970.915	2003.394	2056.804	2114.316	2149.243	23801780	24016148	24071020	26721980	0	0	0	0		1
2017/01/04	1963.02	1992.76	1959.57	1991.57	30298554.00	64299376640	1966.656	1971.842	1996.859	2050.601	2110.662	2147.181	30298554	25219286	24809316	26799976	0	0	0	0		1
2017/01/05	1990.70	1993.71	1983.84	1983.97	26841628.00	59511615488	1972.02	1971.069	1989.308	2044.543	2106.9	2145.226	26841628	25767634	25037824	26792394	0	0	0	0		1
2017/01/06	1980.84	1982.40	1963.32	1965.03	29057446.00	61752524800	1973.178	1968.945	1981.824	2038.49	2102.841	2142.874	29057446	26750240	25685946	26777938	0	0	0	0		1
2017/01/09	1962.20	1968.87	1951.49	1961.62	25094728.00	52501442560	1973.09	1968.653	1974.911	2031.626	2098.964	2140.176	25094728	27018828	25719554	26566730	0	0	0	0		1
2017/01/10	1960.10	1967.47	1951.18	1951.68	22764272.00	47925862400	1970.774	1966.42	1973.276	2024.48	2095.361	2137.331	22764272	26811326	25413736	25438918	0	0	0	0		1
2017/01/11	1947.42	1959.30	1932.46	1937.55	26448796.00	55762255872	1959.97	1963.313	1970.901	2017.054	2091.018	2134.612	26448796	26041374	25630330	25238614	0	0	0	0		1
2017/01/12	1935.52	1946.59	1929.05	1930.14	23379380.00	50207727616	1949.204	1960.612	1969.254	2008.623	2086.771	2131.948	23379380	25348924	25558278	25066270	0	0	0	0		1
2017/01/13	1930.11	1934.48	1899.11	1899.94	26489808.00	57399287808	1936.186	1954.682	1965.458	1999.224	2081.883	2128.833	26489808	24835396	25792818	25044698	0	0	0	0		1
2017/01/16	1897.45	1897.82	1783.74	1830.85	36824728.00	72670650368	1910.032	1941.561	1957.095	1988.804	2076.047	2125.186	36824728	27181396	27100112	25566116	0	0	0	0		1
2017/01/17	1824.10	1875.80	1805.39	1867.87	31653448.00	65227325440	1893.27	1932.022	1951.469	1979.603	2070.498	2121.875	31653448	28959232	27885278	25978150	0	0	0	0		1
2017/01/18	1860.24	1862.83	1845.57	1845.79	22720548.00	47087009792	1874.918	1917.444	1944.643	1970.388	2064.591	2118.507	22720548	28213582	27127478	25968396	0	0	0	0		1
2017/01/19	1842.66	1853.11	1833.50	1844.14	20696526.00	42999939072	1857.718	1903.461	1937.265	1960.693	2058.919	2115.159	20696526	27677012	26512968	25775396	0	0	0	0		1
2017/01/20	1844.37	1892.36	1842.62	1880.75	27940760.00	58111139840	1853.88	1895.033	1931.989	1952.894	2053.89	2111.835	27940760	27967202	26401300	26043622	0	0	0	0		1
2017/01/23	1879.97	1897.10	1879.71	1887.32	24566192.00	50458865664	1865.174	1887.603	1928.128	1945.808	2049.255	2109.601	24566192	25515494	26348446	26034000	0	0	0	0		1
2017/01/24	1885.24	1885.95	1859.71	1861.22	22732104.00	46141222912	1863.844	1878.557	1922.489	1941.703	2044.279	2107.281	22732104	23731226	26345228	25879482	0	0	0	0		1
2017/01/25	1857.32	1874.63	1856.22	1870.70	20653604.00	43885047808	1868.826	1871.872	1917.593	1937.891	2039.183	2105.183	20653604	23317838	25765710	25698020	0	0	0	0		1
2017/01/26	1872.14	1887.67	1872.14	1886.23	19862188.00	40551186432	1877.244	1867.481	1914.047	1935.33	2034.847	2103.408	19862188	23150970	25413990	25486134	0	0	0	0		1
2017/02/03	1886.97	1888.81	1872.70	1876.76	18991136.00	38310170624	1876.446	1865.163	1909.922	1932.027	2030.24	2101.438	18991136	21361044	24664124	25228470	0	0	0	0		1
2017/02/06	1877.14	1903.33	1874.71	1900.45	24797524.00	50807132160	1879.072	1872.123	1906.842	1928.771	2026.16	2099.706	24797524	21407312	23461404	25280758	0	0	0	0		1
2017/02/07	1897.87	1900.35	1881.73	1889.13	25506648.00	51671420928	1884.654	1874.249	1903.135	1925.729	2022.141	2097.701	25506648	21962220	22846724	25366000	0	0	0	0		1
2017/02/08	1887.34	1903.63	1881.14	1903.63	29127888.00	58632495104	1891.24	1880.033	1898.739	1923.106	2018.03	2095.99	29127888	23657076	23487456	25307468	0	0	0	0		1
2017/02/09	1903.67	1916.41	1901.88	1914.08	32106526.00	66598838272	1896.81	1887.027	1895.244	1920.519	2014.534	2094.185	32106526	26105944	24628456	25570712	0	0	0	0		1
2017/02/10	1913.23	1915.43	1900.71	1904.68	29874916.00	60928335872	1902.394	1889.42	1892.226	1917.799	2010.556	2092.103	29874916	28282700	24821872	25611586	0	0	0	0		1
2017/02/13	1902.46	1919.20	1894.15	1913.68	29419548.00	61229531136	1905.04	1892.056	1889.829	1916.104	2006.666	2090.242	29419548	29207106	25307208	25827828	0	0	0	0		1
2017/02/14	1914.14	1918.79	1906.41	1909.40	26741132.00	58086248448	1909.094	1896.874	1887.715	1913.95	2002.461	2088.626	26741132	29454002	25708112	26026670	0	0	0	0		1
2017/02/15	1911.04	1920.29	1890.09	1892.36	31909490.00	70039576576	1906.84	1899.04	1885.456	1911.408	1997.679	2086.697	31909490	30010322	26833700	26299704	0	0	0	0		1
2017/02/16	1891.87	1900.97	1886.41	1897.63	27688690.00	56169402368	1903.55	1900.18	1883.83	1909.424	1992.931	2084.233	27688690	29126756	27616350	26515170	0	0	0	0		1
2017/02/17	1896.70	1904.87	1881.00	1882.87	30519690.00	61989797888	1899.188	1900.791	1882.977	1906.879	1988.262	2081.582	30519690	29255710	28769206	26716664	0	0	0	0		1
2017/02/20	1884.99	1894.96	1876.67	1894.96	29283960.00	59714408448	1895.444	1900.242	1886.182	1904.642	1983.879	2078.971	29283960	29228592	29217848	26339626	0	0	0	0		1
2017/02/21	1896.86	1924.03	1895.43	1921.08	35734896.00	71445340160	1897.78	1903.437	1888.843	1903.236	1980.02	2076.634	35734896	31027346	30240674	26543698	0	0	0	0		1
2017/02/22	1921.55	1925.30	1909.12	1919.97	31624710.00	64797151232	1903.302	1905.071	1892.552	1900.849	1975.725	2074.262	31624710	30970390	30490356	26988906	0	0	0	0		1
2017/02/23	1919.24	1925.95	1906.81	1925.95	32704508.00	67213860864	1908.966	1906.258	1896.642	1898.915	1971.729	2072.25	32704508	31973552	30550154	27589306	0	0	0	0		1
2017/02/24	1925.10	1939.39	1921.30	1938.44	34053568.00	72649351168	1920.08	1909.634	1899.527	1898.029	1968.259	2070.286	34053568	32680328	30968020	27894946	0	0	0	0		1
2017/02/27	1937.56	1943.98	1923.53	1926.77	34433576.00	73146777600	1926.442	1910.943	1901.5	1896.867	1964.247	2068.074	34433576	33710252	31469422	28388316	0	0	0	0		1
2017/02/28	1926.14	1931.82	1918.32	1927.16	31317814.00	65279500288	1927.658	1912.719	1904.797	1896.05	1960.265	2065.961	31317814	32826836	31927090	28817600	0	0	0	0		1
2017/03/01	1925.70	1938.68	1923.75	1931.97	34223064.00	73798230016	1930.058	1916.68	1907.86	1895.864	1956.459	2063.813	34223064	33346506	32158448	29496074	0	0	0	0		1
2017/03/02	1936.08	1937.90	1919.74	1920.40	31413656.00	70396633088	1928.948	1918.957	1909.568	1895.539	1952.081	2061.54	31413656	33088336	32530944	30073648	0	0	0	0		1
2017/03/03	1916.20	1932.21	1908.32	1928.29	31517880.00	73076350976	1926.918	1923.499	1912.145	1896.484	1947.854	2059.313	31517880	32581198	32630764	30699984	0	0	0	0		1
2017/03/06	1931.62	1962.77	1931.62	1962.77	39855964.00	91192492032	1934.118	1930.28	1915.261	1900.882	1944.843	2057.405	39855964	33665676	33687964	31452906	0	0	0	0		1
2017/03/07	1967.18	1977.85	1957.29	1977.85	38814716.00	89511739392	1944.256	1935.957	1919.697	1904.548	1942.075	2055.709	38814716	35165056	33995944	32118310	0	0	0	0		1
2017/03/08	1976.85	1976.85	1960.07	1964.63	33620520.00	77768810496	1950.788	1940.423	1922.747	1908.509	1939.448	2053.99	33620520	35044548	34195528	32342942	0	0	0	0		1
2017/03/09	1962.64	1962.64	1948.79	1953.94	33261476.00	77444120576	1957.496	1943.222	1924.74	1912.169	1936.431	2052.084	33261476	35414112	34251224	32400688	0	0	0	0		1
2017/03/10	1952.50	1957.71	1945.57	1950.01	29642546.00	74276528128	1961.84	1944.379	1927.006	1914.478	1933.686	2049.811	29642546	35039044	33810120	32389070	0	0	0	0		1
2017/03/13	1948.52	1972.08	1939.03	1970.88	34137264.00	81686159360	1963.462	1948.79	1929.866	1917.263	1931.536	2047.801	34137264	33895304	33780488	32624956	0	0	0	0		1
2017/03/14	1967.47	1970.48	1952.10	1958.02	35582312.00	88532762624	1959.496	1951.876	1932.297	1920.49	1931.096	2045.589	35582312	33248824	34206940	33067016	0	0	0	0		1
2017/03/15	1951.71	1964.43	1943.61	1957.82	33550572.00	83914727424	1958.134	1954.461	1935.57	1923.394	1930.642	2043.546	33550572	33234834	34139692	33149070	0	0	0	0		1
2017/03/16	1959.05	1968.43	1959.05	1966.73	36240700.00	91374166016	1960.692	1959.094	1939.026	1926.077	1930.703	2042.056	36240700	33830680	34622396	33576668	0	0	0	0		1
2017/03/17	1968.15	1981.69	1949.35	1949.66	43486176.00	107534680064	1960.622	1961.231	1942.365	1928.507	1930.267	2040.421	43486176	36599404	35819224	34224992	0	0	0	0		1
2017/03/20	1948.60	1953.82	1939.65	1953.82	35099192.00	85238169600	1957.21	1960.336	1945.308	1930.286	1929.529	2038.831	35099192	36791792	35343548	34515756	0	0	0	0		1
2017/03/21	1953.56	1961.65	1948.89	1961.06	31857190.00	81684971520	1957.818	1958.657	1947.307	1932.684	1929.206	2037.13	31857190	36046768	34647796	34321872	0	0	0	0		1
2017/03/22	1952.80	1959.71	1939.29	1948.58	35523344.00	88667840512	1955.97	1957.052	1948.738	1934.182	1928.644	2035.381	35523344	36441320	34838076	34516800	0	0	0	0		1
2017/03/23	1951.87	1960.34	1930.44	1948.37	38097144.00	98808569856	1952.298	1956.495	1949.859	1935.325	1927.922	2033.6	38097144	36812608	35321644	34786432	0	0	0	0		1
2017/03/24	1948.27	1966.42	1946.12	1965.14	33568584.00	81243160576	1955.394	1958.008	1951.193	1937.34	1927.57	2031.906	33568584	34829092	35714248	34762184	0	0	0	0		1
2017/03/27	1964.62	1967.11	1947.53	1947.53	32664224.00	78273847296	1954.136	1955.673	1952.231	1938.469	1927.286	2030.164	32664224	34342096	35566944	34673716	0	0	0	0		1
2017/03/29	1945.14	1948.72	1926.60	1929.20	33074116.00	80132595712	1947.764	1952.791	1952.333	1939.129	1926.54	2028.55	33074116	34585484	35316124	34761532	0	0	0	0		1
2017/03/30	1924.51	1926.53	1893.30	1893.70	37535544.00	86765223936	1936.788	1946.379	1950.42	1939.173	1925.291	2026.491	37535544	34987924	35714620	34927156	0	0	0	0		1
2017/03/31	1895.81	1908.53	1895.81	1907.34	28325784.00	68317577216	1928.582	1940.44	1949.767	1939.497	1924.461	2024.555	28325784	33033650	34923128	34772764	0	0	0	0		1
2017/04/05	1914.91	1943.43	1914.91	1943.16	34404956.00	77563625472	1924.186	1939.79	1950.51	1941.507	1924.193	2022.863	34404956	33200924	34015008	34917116	0	0	0	0		1
2017/04/06	1947.09	1951.23	1939.37	1944.23	32938064.00	75014823936	1923.526	1938.831	1949.583	1943.149	1923.896	2021.149	32938064	33255692	33798896	34571220	0	0	0	0		1
2017/04/07	1942.11	1953.57	1939.32	1946.05	35617464.00	77555154944	1926.896	1937.33	1947.994	1943.981	1923.609	2018.963	35617464	33764364	34174924	34411360	0	0	0	0		1
2017/04/10	1940.30	1940.30	1911.11	1912.45	44655020.00	95786409984	1930.646	1933.717	1945.385	1943.731	1922.29	2016.476	44655020	35188256	35088088	34963084	0	0	0	0		1
2017/04/11	1907.10	1920.78	1887.89	1917.63	44673040.00	91645853696	1932.704	1930.643	1943.569	1943.453	1921.184	2014.042	44673040	38457708	35745680	35533660	0	0	0	0		1
2017/04/12	1913.78	1915.02	1896.85	1897.51	34557716.00	69998166016	1923.574	1923.88	1940.944	1942.089	1920.059	2011.45	34557716	38488260	35844592	35779420	0	0	0	0		1
2017/04/13	1896.49	1920.23	1896.49	1910.48	29854160.00	59032625152	1916.824	1920.175	1937.924	1941.546	1919.207	2009.085	29854160	37871480	35563588	35565264	0	0	0	0		1
2017/04/14	1910.99	1910.99	1887.35	1887.46	32508900.00	62593859584	1905.106	1916.001	1934.396	1940.223	1918.136	2006.749	32508900	37249768	35507064	35411596	0	0	0	0		1
2017/04/17	1880.77	1886.61	1862.36	1868.28	34278108.00	66301149184	1896.272	1913.459	1929.919	1938.1	1916.982	2004	34278108	35174384	35181320	35447972	0	0	0	0		1
2017/04/18	1867.58	1878.10	1847.20	1848.20	32714524.00	61818798080	1882.386	1907.545	1923.992	1935.693	1915.616	2001.194	32714524	32782682	35620196	35271664	0	0	0	0		1
2017/04/19	1841.60	1845.64	1812.39	1845.38	36153456.00	66658967552	1871.96	1897.767	1918.778	1932.929	1914.707	1998.295	36153456	33101830	35795044	34905028	0	0	0	0		1
2017/04/20	1843.97	1856.73	1836.44	1850.39	31129514.00	59897749504	1859.942	1888.383	1913.607	1929.183	1915.032	1995.54	31129514	33356900	35614192	34706544	0	0	0	0		1
2017/04/21	1849.28	1863.58	1836.52	1839.01	26452930.00	49677758464	1850.252	1877.679	1907.505	1924.555	1914.552	1992.525	26452930	32145706	34697736	34436328	0	0	0	0		1
2017/04/24	1832.82	1832.82	1796.36	1809.91	29459280.00	53551865856	1838.578	1867.425	1900.571	1919.398	1913.953	1989.272	29459280	31181940	33178162	34133128	0	0	0	0		1
2017/04/25	1809.56	1829.26	1807.67	1818.87	28768572.00	54314205184	1832.712	1857.549	1894.096	1914.896	1913.532	1986.225	28768572	30392750	31587716	33666696	0	0	0	0		1
2017/04/26	1812.86	1822.12	1811.04	1820.48	29522820.00	57534787584	1827.732	1849.846	1886.863	1910.578	1912.528	1983.209	29522820	29066624	31084226	33464410	0	0	0	0		1
2017/04/27	1815.11	1847.93	1794.40	1842.92	43238960.00	81342111744	1826.238	1843.09	1881.632	1906.313	1911.788	1980.521	43238960	31488512	32422706	33993148	0	0	0	0		1
2017/04/28	1838.74	1856.40	1834.43	1850.73	33686664.00	63150473216	1828.582	1839.417	1877.709	1902.736	1911.613	1977.946	33686664	32935260	32540482	34023772	0	0	0	0		1
2017/05/02	1849.22	1855.34	1843.83	1850.85	30401176.00	57626058752	1836.77	1837.674	1875.567	1899.171	1911.282	1975.233	30401176	33123638	32152790	33667056	0	0	0	0		1
2017/05/03	1848.71	1854.68	1832.56	1840.45	34236676.00	64994029568	1841.086	1836.899	1872.222	1894.961	1910.519	1972.683	34236676	34217260	32305004	33962600	0	0	0	0		1
2017/05/04	1838.71	1858.56	1828.63	1838.10	37835332.00	69897199616	1844.61	1836.171	1866.969	1891.243	1909.875	1970.057	37835332	35879760	32473192	34134120	0	0	0	0		1
2017/05/05	1832.68	1839.65	1818.19	1818.19	33874804.00	62216380416	1839.664	1832.951	1860.667	1886.722	1908.504	1967.332	33874804	34006932	32747722	34180956	0	0	0	0		1
2017/05/08	1814.10	1825.76	1788.71	1788.71	33282208.00	59759517696	1827.26	1827.921	1852.8	1880.977	1906.83	1964.485	33282208	33926040	33430650	34064192	0	0	0	0		1
2017/05/09	1780.52	1803.21	1770.59	1802.49	31945522.00	56282685440	1817.588	1827.179	1847.302	1876.107	1905.145	1961.587	31945522	34234908	33679272	33428718	0	0	0	0		1
2017/05/10	1801.78	1815.83	1771.32	1771.32	34492896.00	62511120384	1803.762	1822.424	1839.986	1870.205	1902.765	1958.649	34492896	34286152	34251704	32919710	0	0	0	0		1
2017/05/11	1761.47	1772.47	1727.58	1772.41	37314968.00	65550729216	1790.624	1817.617	1833.731	1863.781	1900.561	1955.558	37314968	34182080	35030920	33057574	0	0	0	0		1
2017/05/12	1768.30	1774.90	1750.40	1774.63	30941100.00	57215152128	1781.912	1810.788	1826.939	1858.018	1898.243	1952.454	30941100	33595340	33801136	33111920	0	0	0	0		1
2017/05/15	1778.18	1788.56	1776.01	1778.64	29051364.00	54257520640	1779.898	1803.579	1821.498	1852.999	1896.064	1949.262	29051364	32749170	33337604	32939044	0	0	0	0		1
2017/05/16	1774.39	1814.94	1764.29	1814.94	42500340.00	79321088000	1782.388	1799.988	1818.831	1850.374	1894.773	1946.226	42500340	34860132	34547520	33350156	0	0	0	0		1
2017/05/17	1812.71	1833.87	1810.21	1822.64	45265396.00	84344143872	1792.652	1798.207	1817.553	1847.55	1893.524	1943.228	45265396	37014632	35650392	33977700	0	0	0	0		1
2017/05/18	1807.18	1827.78	1803.86	1813.51	39567140.00	73613271040	1800.872	1795.748	1815.959	1843.229	1892.368	1940.315	39567140	37465068	35823572	34148384	0	0	0	0		1
2017/05/19	1812.73	1815.81	1793.04	1801.08	33845632.00	59963916288	1806.162	1794.037	1813.494	1838.457	1890.803	1937.341	33845632	38045976	35820656	34284188	0	0	0	0		1
2017/05/22	1798.56	1814.41	1779.47	1788.08	35193740.00	62546706432	1808.05	1793.974	1810.948	1833.191	1888.586	1934.303	35193740	39274448	36011808	34721228	0	0	0	0		1
2017/05/23	1784.53	1790.11	1757.37	1758.23	36268884.00	61455204352	1796.708	1789.548	1808.364	1828.051	1885.891	1930.808	36268884	38028160	36444144	35061708	0	0	0	0		1
2017/05/24	1749.16	1776.44	1730.36	1776.28	33117970.00	54905643008	1787.436	1790.044	1806.234	1823.339	1883.396	1927.563	33117970	35598672	36306652	35279180	0	0	0	0		1
2017/05/25	1770.65	1785.67	1745.23	1777.69	37690088.00	63087910912	1780.272	1790.572	1804.094	1819.345	1880.717	1924.488	37690088	35223264	36344164	35687544	0	0	0	0		1
2017/05/26	1769.12	1772.93	1754.77	1759.63	36145348.00	59709853696	1771.982	1789.072	1799.93	1814.317	1877.931	1921.089	36145348	35683208	36864592	35332864	0	0	0	0		1
2017/05/31	1777.65	1783.15	1762.08	1763.73	34190640.00	59776593920	1767.112	1787.581	1795.58	1810.192	1875.208	1917.736	34190640	35482584	37378516	35358060	0	0	0	0		1
2017/06/01	1757.80	1757.89	1728.49	1728.49	33856824.00	55146471424	1761.164	1778.936	1789.462	1805.533	1871.816	1914.137	33856824	35000176	36514168	35530844	0	0	0	0		1
